survived,pclass,sex,age,sibspouse,parchild,fare
0,0.8305236329179975,0.7402655058809695,-0.9544774636743903,1.3356635730654207,-0.4749807967420064,-0.2135753203773719
0,0.8305236329179975,-1.3508666715598585,-0.8127736448687019,0.42990394821142364,-0.4749807967420064,-0.29154296726816087
0,0.8305236329179975,0.7402655058809695,-1.5921446482999884,3.1471828227734147,0.7641602818172867,0.1483716726890836
0,0.8305236329179975,0.7402655058809695,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.4925319518288665
1,-1.561276569673768,-1.3508666715598585,1.3836355466194694,0.42990394821142364,-0.4749807967420064,0.8928690396293127
1,-0.36537646837788534,-1.3508666715598585,-0.03340264143741528,0.42990394821142364,-0.4749807967420064,-0.12673199992838224
0,-1.561276569673768,0.7402655058809695,2.517266097064977,-0.47585567664257344,0.7641602818172867,0.5964102874022718
1,-1.561276569673768,0.7402655058809695,1.1710798184109368,-0.47585567664257344,-0.4749807967420064,0.06420753540428811
1,-0.36537646837788534,-1.3508666715598585,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
0,0.8305236329179975,0.7402655058809695,-0.06882859613883739,-0.47585567664257344,-0.4749807967420064,-0.5040044030675916
1,-0.36537646837788534,-1.3508666715598585,-1.7338484671056769,0.42990394821142364,2.0033013603765797,-0.09155892763025876
0,0.8305236329179975,0.7402655058809695,-1.3087370106886116,4.052942447627412,2.0033013603765797,0.2933349778034925
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.5040044030675916
1,-1.561276569673768,-1.3508666715598585,0.6042645431881828,-0.47585567664257344,-0.4749807967420064,0.9586085166994283
0,-1.561276569673768,0.7402655058809695,1.1002279090080924,0.42990394821142364,-0.4749807967420064,1.0284521888342733
0,0.8305236329179975,0.7402655058809695,-1.8047003765085212,2.241423197919418,2.0033013603765797,-0.08854409286184821
0,-1.561276569673768,0.7402655058809695,2.4464141876621333,-0.47585567664257344,-0.4749807967420064,-0.09214581546517601
1,0.8305236329179975,0.7402655058809695,-1.5921446482999884,0.42990394821142364,0.7641602818172867,-0.3428795737046563
1,-0.36537646837788534,-1.3508666715598585,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
0,0.8305236329179975,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.48533051651205644
1,0.8305236329179975,-1.3508666715598585,-0.8836255542715461,3.1471828227734147,2.0033013603765797,-0.4900195895218577
0,0.8305236329179975,0.7402655058809695,-0.24595836964594797,1.3356635730654207,-0.4749807967420064,-0.47519665191050564
0,-0.36537646837788534,0.7402655058809695,0.1791530867711174,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
0,0.8305236329179975,-1.3508666715598585,-0.9544774636743903,4.052942447627412,2.0033013603765797,0.2933349778034925
0,-0.36537646837788534,0.7402655058809695,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,0.8279656767349696
0,0.8305236329179975,0.7402655058809695,-0.24595836964594797,0.42990394821142364,-0.4749807967420064,-0.3587898617224818
1,0.8305236329179975,0.7402655058809695,0.1791530867711174,-0.47585567664257344,-0.4749807967420064,0.4861999876082545
0,0.8305236329179975,0.7402655058809695,-0.3168102790487922,-0.47585567664257344,-0.4749807967420064,-0.49554678659727713
0,0.8305236329179975,0.7402655058809695,-0.45851409785448066,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
0,0.8305236329179975,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
1,-0.36537646837788534,0.7402655058809695,-2.0293009293155375,-0.47585567664257344,2.0033013603765797,-0.06643530456017055
1,0.8305236329179975,-1.3508666715598585,0.03744926796542895,-0.47585567664257344,-0.4749807967420064,-0.3985696015467366
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.4684132736815818
1,0.8305236329179975,0.7402655058809695,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.45836382445354656
1,0.8305236329179975,-1.3508666715598585,0.10830117736827319,-0.47585567664257344,-0.4749807967420064,-0.4927831880595674
0,-1.561276569673768,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,0.2973547574947067
1,-0.36537646837788534,-1.3508666715598585,-0.8836255542715461,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
1,0.8305236329179975,-1.3508666715598585,0.25000499617396166,2.241423197919418,-0.4749807967420064,-0.33073581925749845
0,0.8305236329179975,0.7402655058809695,-0.9544774636743903,0.42990394821142364,3.242442438935873,0.04159627464120873
0,0.8305236329179975,0.7402655058809695,-0.6710698260630134,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
1,-1.561276569673768,-1.3508666715598585,-0.45851409785448066,2.241423197919418,2.0033013603765797,4.636706934160341
0,0.8305236329179975,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,0.7402655058809695,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,0.7402655058809695,-0.6710698260630134,-0.47585567664257344,-0.4749807967420064,-0.4914425915325475
0,-1.561276569673768,0.7402655058809695,1.1710798184109368,0.42990394821142364,-0.4749807967420064,0.5802467532638997
0,0.8305236329179975,0.7402655058809695,-0.24595836964594797,0.42990394821142364,2.0033013603765797,-0.23576852405256507
0,0.8305236329179975,0.7402655058809695,2.092154640647912,-0.47585567664257344,-0.4749807967420064,-0.5035863459797053
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,-1.561276569673768,0.7402655058809695,2.942377553482043,-0.47585567664257344,-0.4749807967420064,0.04720788709014369
1,-1.561276569673768,0.7402655058809695,-0.45851409785448066,-0.47585567664257344,0.7641602818172867,0.6241286782630387
1,-0.36537646837788534,-1.3508666715598585,0.3208569055768059,-0.47585567664257344,0.7641602818172867,-0.18702869529659394
0,-0.36537646837788534,0.7402655058809695,0.3208569055768059,0.42990394821142364,-0.4749807967420064,-0.12673199992838224
0,0.8305236329179975,-1.3508666715598585,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
0,0.8305236329179975,0.7402655058809695,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
0,-1.561276569673768,0.7402655058809695,-0.6002179166601691,-0.47585567664257344,0.7641602818172867,0.9040902546373367
0,0.8305236329179975,0.7402655058809695,0.25000499617396166,-0.47585567664257344,-0.4749807967420064,-0.47536347276769103
0,0.8305236329179975,0.7402655058809695,0.5334126337853385,1.3356635730654207,-0.4749807967420064,-0.4900195895218577
0,0.8305236329179975,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
1,0.8305236329179975,-1.3508666715598585,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.49554678659727713
1,0.8305236329179975,0.7402655058809695,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.4930344242902683
0,0.8305236329179975,0.7402655058809695,0.6042645431881828,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
1,0.8305236329179975,-1.3508666715598585,-0.10425455084025952,0.42990394821142364,-0.4749807967420064,-0.1639149620721128
0,-1.561276569673768,0.7402655058809695,1.241931727813781,-0.47585567664257344,-0.4749807967420064,0.3958393599294524
0,0.8305236329179975,-1.3508666715598585,-1.0607553277786568,0.42990394821142364,-0.4749807967420064,-0.3587898617224818
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,-1.3508666715598585,-0.6710698260630134,0.42990394821142364,-0.4749807967420064,-0.4518316824553236
0,0.8305236329179975,-1.3508666715598585,-0.8836255542715461,-0.47585567664257344,-0.4749807967420064,-0.35870745623881184
0,0.8305236329179975,0.7402655058809695,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.4900195895218577
0,0.8305236329179975,0.7402655058809695,2.9069515987806205,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
0,-0.36537646837788534,0.7402655058809695,-0.03340264143741528,0.42990394821142364,-0.4749807967420064,-0.22722649220873506
0,-1.561276569673768,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,0.7641602818172867,4.325592065179134
0,0.8305236329179975,-1.3508666715598585,-1.9464041953142095,3.1471828227734147,2.0033013603765797,-0.020710310572610052
0,-0.36537646837788534,0.7402655058809695,-0.6002179166601691,1.3356635730654207,-0.4749807967420064,0.8279656767349696
0,0.8305236329179975,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,-0.36537646837788534,0.7402655058809695,0.21457904147253953,0.42990394821142364,-0.4749807967420064,-0.04491340409341023
1,-0.36537646837788534,-1.3508666715598585,0.21457904147253953,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,-1.561276569673768,0.7402655058809695,1.7378950936336905,-0.47585567664257344,0.7641602818172867,0.9040902546373367
1,0.8305236329179975,0.7402655058809695,-1.2378851012857672,0.42990394821142364,-0.4749807967420064,-0.4233575730126084
0,0.8305236329179975,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
1,0.8305236329179975,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,-0.5057630566824978
1,0.8305236329179975,-1.3508666715598585,-1.9464041953142095,0.42990394821142364,0.7641602818172867,-0.19992615843585443
0,0.8305236329179975,0.7402655058809695,1.1002279090080924,-0.47585567664257344,-0.4749807967420064,-0.5091135430551247
0,0.8305236329179975,0.7402655058809695,0.25000499617396166,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
0,0.8305236329179975,0.7402655058809695,-0.6710698260630134,-0.47585567664257344,-0.4749807967420064,-0.5076061256709195
0,0.8305236329179975,-1.3508666715598585,1.241931727813781,0.42990394821142364,-0.4749807967420064,-0.3578693321731937
1,-0.36537646837788534,-1.3508666715598585,-0.03340264143741528,0.42990394821142364,-0.4749807967420064,-0.12673199992838224
0,-0.36537646837788534,0.7402655058809695,-0.3168102790487922,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,-0.36537646837788534,0.7402655058809695,-0.45851409785448066,-0.47585567664257344,-0.4749807967420064,-0.3468993533958704
1,-1.561276569673768,-1.3508666715598585,-0.7419217354658576,-0.47585567664257344,2.0033013603765797,-0.12103798199577745
0,-1.561276569673768,0.7402655058809695,0.5334126337853385,0.42990394821142364,-0.4749807967420064,0.4179481482311301
0,0.8305236329179975,0.7402655058809695,-0.9544774636743903,-0.47585567664257344,-0.4749807967420064,-0.46405784238615133
0,-1.561276569673768,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,0.9425293979345718
0,0.8305236329179975,-1.3508666715598585,0.7459683619938713,-0.47585567664257344,2.0033013603765797,-0.3428795737046563
1,0.8305236329179975,-1.3508666715598585,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
1,0.8305236329179975,-1.3508666715598585,-0.38766218845163647,0.42990394821142364,-0.4749807967420064,-0.33073581925749845
0,0.8305236329179975,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.5136357952077406
0,-0.36537646837788534,0.7402655058809695,-0.8127736448687019,-0.47585567664257344,-0.4749807967420064,-0.4181660275414054
0,-0.36537646837788534,0.7402655058809695,-0.7419217354658576,0.42990394821142364,0.7641602818172867,0.08933115847437631
1,0.8305236329179975,0.7402655058809695,-0.17510646024310375,-0.47585567664257344,-0.4749807967420064,-0.492616367202382
0,0.8305236329179975,-1.3508666715598585,-1.4504408294942999,1.3356635730654207,2.0033013603765797,0.04159627464120873
0,-0.36537646837788534,0.7402655058809695,0.4979866790839165,-0.47585567664257344,2.0033013603765797,-0.12673199992838224
0,-0.36537646837788534,0.7402655058809695,0.8876721807995598,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,-0.36537646837788534,0.7402655058809695,1.525339365425158,-0.47585567664257344,-0.4749807967420064,-0.39756465662393314
1,-1.561276569673768,-1.3508666715598585,-0.529366007257325,0.42990394821142364,-0.4749807967420064,0.6892832773880825
0,0.8305236329179975,0.7402655058809695,1.8441729577379569,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,0.7402655058809695,0.7813943166952934,-0.47585567664257344,2.0033013603765797,-0.3578693321731937
0,0.8305236329179975,0.7402655058809695,-0.17510646024310375,-0.47585567664257344,-0.4749807967420064,-0.502330164826201
0,-1.561276569673768,0.7402655058809695,1.525339365425158,-0.47585567664257344,0.7641602818172867,0.5843509483286294
1,0.8305236329179975,-1.3508666715598585,-0.9544774636743903,-0.47585567664257344,-0.4749807967420064,-0.4938725483558864
0,0.8305236329179975,0.7402655058809695,0.03744926796542895,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,0.7402655058809695,0.5334126337853385,-0.47585567664257344,-0.4749807967420064,-0.47519665191050564
0,0.8305236329179975,0.7402655058809695,-1.7338484671056769,6.770221322189403,2.0033013603765797,0.7485750278334907
0,0.8305236329179975,0.7402655058809695,1.0293759996052483,-0.47585567664257344,0.7641602818172867,-0.3257110946434808
1,-0.36537646837788534,-1.3508666715598585,0.7459683619938713,-0.47585567664257344,-0.4749807967420064,-0.3327457091031055
0,0.8305236329179975,0.7402655058809695,-0.24595836964594797,-0.47585567664257344,-0.4749807967420064,-0.4930344242902683
0,0.8305236329179975,0.7402655058809695,-0.8836255542715461,-0.47585567664257344,-0.4749807967420064,-0.47519665191050564
0,0.8305236329179975,0.7402655058809695,-2.017256104717054,3.1471828227734147,0.7641602818172867,0.1483716726890836
1,0.8305236329179975,0.7402655058809695,-1.4504408294942999,-0.47585567664257344,2.0033013603765797,-0.2367734689753686
1,-1.561276569673768,-1.3508666715598585,1.312783637216625,-0.47585567664257344,0.7641602818172867,0.4561360552976641
0,0.8305236329179975,-1.3508666715598585,1.1002279090080924,0.42990394821142364,4.481583517495166,-0.08854409286184821
0,-1.561276569673768,0.7402655058809695,2.163006550050756,-0.47585567664257344,-0.4749807967420064,-0.12823941731258753
0,0.8305236329179975,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,0.4861999876082545
0,-1.561276569673768,0.7402655058809695,2.2338584594536,-0.47585567664257344,-0.4749807967420064,0.024009738492146982
0,0.8305236329179975,0.7402655058809695,-1.8047003765085212,3.1471828227734147,0.7641602818172867,-0.06392294225316174
1,0.8305236329179975,-1.3508666715598585,-2.017256104717054,0.42990394821142364,0.7641602818172867,-0.42553629360524653
0,0.8305236329179975,0.7402655058809695,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.4900195895218577
0,-1.561276569673768,0.7402655058809695,1.879598912439379,-0.47585567664257344,-0.4749807967420064,-0.03235159255836612
0,0.8305236329179975,0.7402655058809695,-0.8127736448687019,0.42990394821142364,0.7641602818172867,-0.4914425915325475
0,0.8305236329179975,0.7402655058809695,-1.7338484671056769,2.241423197919418,0.7641602818172867,-0.1374507424750047
0,-1.561276569673768,-1.3508666715598585,1.4544874560223136,-0.47585567664257344,-0.4749807967420064,-0.07221373786629087
0,-0.36537646837788534,0.7402655058809695,0.03744926796542895,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,0.8305236329179975,0.7402655058809695,0.46256072438249435,-0.47585567664257344,-0.4749807967420064,-0.6493033597862169
0,0.8305236329179975,-1.3508666715598585,-1.5212927388971442,6.770221322189403,2.0033013603765797,0.7485750278334907
0,-0.36537646837788534,0.7402655058809695,0.675116452591027,-0.47585567664257344,-0.4749807967420064,-0.3468149380223549
0,0.8305236329179975,0.7402655058809695,-1.4504408294942999,3.1471828227734147,2.0033013603765797,-0.0184491844963021
1,-0.36537646837788534,0.7402655058809695,-2.017256104717054,1.3356635730654207,0.7641602818172867,0.13455368000053508
1,0.8305236329179975,-1.3508666715598585,-1.8047003765085212,-0.47585567664257344,2.0033013603765797,-0.20662512129126276
0,-1.561276569673768,0.7402655058809695,0.675116452591027,-0.47585567664257344,-0.4749807967420064,0.3556415630173113
1,0.8305236329179975,-1.3508666715598585,-0.24595836964594797,0.42990394821142364,-0.4749807967420064,-0.3377704337171232
1,-1.561276569673768,0.7402655058809695,1.1002279090080924,-0.47585567664257344,-0.4749807967420064,-0.11567760577754342
0,0.8305236329179975,0.7402655058809695,0.7459683619938713,0.42990394821142364,0.7641602818172867,-0.3377704337171232
0,0.8305236329179975,0.7402655058809695,0.46256072438249435,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
1,-0.36537646837788534,-1.3508666715598585,0.1791530867711174,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,-0.36537646837788534,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
1,0.8305236329179975,-1.3508666715598585,-0.7419217354658576,0.42990394821142364,-0.4749807967420064,-0.4914425915325475
1,-0.36537646837788534,0.7402655058809695,-1.8755522859113654,0.42990394821142364,0.7641602818172867,-0.12673199992838224
1,-1.561276569673768,-1.3508666715598585,1.0293759996052483,-0.47585567664257344,-0.4749807967420064,-0.09214581546517601
1,-1.561276569673768,-1.3508666715598585,2.0213027312450675,-0.47585567664257344,-0.4749807967420064,2.295603321116007
0,0.8305236329179975,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
0,0.8305236329179975,0.7402655058809695,0.8876721807995598,-0.47585567664257344,0.7641602818172867,-0.4803881973817087
1,0.8305236329179975,-1.3508666715598585,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
0,-0.36537646837788534,-1.3508666715598585,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,0.8305236329179975,0.7402655058809695,-0.10425455084025952,-0.47585567664257344,-0.4749807967420064,-0.45836382445354656
0,0.8305236329179975,0.7402655058809695,-0.8836255542715461,6.770221322189403,2.0033013603765797,0.7485750278334907
0,0.8305236329179975,0.7402655058809695,0.3208569055768059,-0.47585567664257344,-0.4749807967420064,-0.5187449351952738
0,0.8305236329179975,0.7402655058809695,1.1356538637095146,-0.47585567664257344,-0.4749807967420064,-0.5040888184411071
1,0.8305236329179975,0.7402655058809695,-0.8127736448687019,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,-1.3508666715598585,-1.9464041953142095,-0.47585567664257344,0.7641602818172867,-0.4390186346895787
0,0.8305236329179975,0.7402655058809695,0.1791530867711174,0.42990394821142364,-0.4749807967420064,-0.33073581925749845
1,0.8305236329179975,0.7402655058809695,-0.24595836964594797,-0.47585567664257344,-0.4749807967420064,-0.27169530504279116
1,0.8305236329179975,-1.3508666715598585,-0.9544774636743903,-0.47585567664257344,-0.4749807967420064,-0.49353689675167006
1,-1.561276569673768,0.7402655058809695,0.7459683619938713,-0.47585567664257344,-0.4749807967420064,-0.02623750764802943
0,0.8305236329179975,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,-0.5076061256709195
1,-0.36537646837788534,-1.3508666715598585,0.3917088149796501,-0.47585567664257344,-0.4749807967420064,-0.22722649220873506
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.5035863459797053
0,-0.36537646837788534,0.7402655058809695,0.03744926796542895,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,0.42990394821142364,-0.4749807967420064,-0.49353689675167006
1,-1.561276569673768,-1.3508666715598585,0.10830117736827319,0.42990394821142364,-0.4749807967420064,1.6273993628251764
1,0.8305236329179975,-1.3508666715598585,-0.17510646024310375,-0.47585567664257344,-0.4749807967420064,-0.4900195895218577
0,-0.36537646837788534,0.7402655058809695,0.8876721807995598,0.42990394821142364,-0.4749807967420064,-0.10663310147231168
1,-1.561276569673768,-1.3508666715598585,0.1791530867711174,-0.47585567664257344,-0.4749807967420064,0.8840757715547819
0,-0.36537646837788534,0.7402655058809695,0.03744926796542895,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
1,0.8305236329179975,0.7402655058809695,-0.9544774636743903,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,-0.36537646837788534,0.7402655058809695,-0.17510646024310375,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,0.8305236329179975,0.7402655058809695,1.525339365425158,-0.47585567664257344,-0.4749807967420064,-0.48750722721484885
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.49060647735677493
1,-1.561276569673768,0.7402655058809695,0.6042645431881828,0.42990394821142364,-0.4749807967420064,1.1595975012601338
0,0.8305236329179975,0.7402655058809695,-0.529366007257325,-0.47585567664257344,-0.4749807967420064,-0.4613786592219571
1,-0.36537646837788534,0.7402655058809695,-0.7419217354658576,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
0,0.8305236329179975,0.7402655058809695,-0.6356438713615913,-0.47585567664257344,-0.4749807967420064,-0.5035863459797053
0,-0.36537646837788534,0.7402655058809695,-0.8127736448687019,-0.47585567664257344,-0.4749807967420064,-0.38801767985729957
0,0.8305236329179975,-1.3508666715598585,-1.2378851012857672,2.241423197919418,0.7641602818172867,-0.1374507424750047
1,-1.561276569673768,-1.3508666715598585,0.3917088149796501,0.42990394821142364,-0.4749807967420064,1.0284521888342733
0,0.8305236329179975,0.7402655058809695,-0.03340264143741528,-0.47585567664257344,-0.4749807967420064,-0.4930344242902683
0,-0.36537646837788534,0.7402655058809695,2.092154640647912,-0.47585567664257344,-0.4749807967420064,-0.3779682306292643
1,0.8305236329179975,-1.3508666715598585,-1.7338484671056769,3.1471828227734147,2.0033013603765797,-0.0184491844963021
0,-0.36537646837788534,0.7402655058809695,-0.38766218845163647,-0.47585567664257344,-0.4749807967420064,-0.438264925997476
0,0.8305236329179975,-1.3508666715598585,-0.6002179166601691,-0.47585567664257344,-0.4749807967420064,-0.49755667644288415
0,-0.36537646837788534,0.7402655058809695,1.0293759996052483,0.42990394821142364,-0.4749807967420064,-0.12673199992838224
